full_name,bioguide_id,govtrack_id,pct,birthday,gender,election_date,party,senate_class,stage,cycle,start_date,end_date,congressional,bills-introduced,bills-with-companion,cosponsored,cosponsors,ideology,leadership,missed-votes,Emotion,Norm_valence,Race,Val1,Val2,Val3,Val_mean,Weight_val,Weighted_val_mean,age,serving_age,emotion_majority
amy_klobuchar,K000367,412242,60.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,sad,70.45167658982426,white,-0.099,-0.198,-0.297,46.45884272022181,32.722342777507315,-0.198,64.0,58.0,happy
amy_klobuchar,K000367,412242,57.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-10-29,2018-10-31,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,sad,70.45167658982426,white,-0.07,-0.134,-0.174,46.45884272022181,32.722342777507315,-0.126,64.0,58.0,happy
amy_klobuchar,K000367,412242,53.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-03,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.396,0.297,0.495,46.45884272022181,32.722342777507315,0.3960000000000001,64.0,58.0,happy
amy_klobuchar,K000367,412242,53.6,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-08-17,2018-08-20,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.396,0.297,0.495,46.45884272022181,32.722342777507315,0.3960000000000001,64.0,58.0,happy
amy_klobuchar,K000367,412242,53.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-06,2018-09-08,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.396,0.297,0.495,46.45884272022181,32.722342777507315,0.3960000000000001,64.0,58.0,happy
amy_klobuchar,K000367,412242,60.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-10,2018-09-12,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.396,0.297,0.495,46.45884272022181,32.722342777507315,0.3960000000000001,64.0,58.0,happy
amy_klobuchar,K000367,412242,56.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-10-15,2018-10-17,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.374,0.278,0.468,46.45884272022181,32.722342777507315,0.3733333333333333,64.0,58.0,happy
amy_klobuchar,K000367,412242,63.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,sad,70.45167658982426,white,-0.07,-0.134,-0.174,46.45884272022181,32.722342777507315,-0.126,64.0,58.0,happy
amy_klobuchar,K000367,412242,62.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.396,0.297,0.495,46.45884272022181,32.722342777507315,0.3960000000000001,64.0,58.0,happy
amy_klobuchar,K000367,412242,50.2,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-08-08,2018-08-11,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,fear,70.45167658982426,white,-0.053,-0.15,-0.097,46.45884272022181,32.722342777507315,-0.0999999999999999,64.0,63.0,happy
amy_klobuchar,K000367,412242,55.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-11-02,2018-11-04,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.392,0.294,0.49,46.45884272022181,32.722342777507315,0.3919999999999999,64.0,58.0,happy
amy_klobuchar,K000367,412242,50.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-10-12,2018-10-13,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.346,0.252,0.43,46.45884272022181,32.722342777507315,0.3426666666666667,64.0,58.0,happy
amy_klobuchar,K000367,412242,54.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-10-15,2018-10-30,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,sad,70.45167658982426,white,-0.099,-0.198,-0.297,46.45884272022181,32.722342777507315,-0.198,64.0,58.0,happy
amy_klobuchar,K000367,412242,59.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,sad,70.45167658982426,white,-0.07,-0.134,-0.174,46.45884272022181,32.722342777507315,-0.126,64.0,58.0,happy
amy_klobuchar,K000367,412242,57.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-06-24,2018-06-25,115,92.0,28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013,happy,70.45167658982426,white,0.396,0.297,0.495,46.45884272022181,32.722342777507315,0.3960000000000001,64.0,58.0,happy
benjamin_l._cardin,C000141,400064,49.4,1943-10-05,M,2018-11-06,Democrat,1.0,general,2018,2018-10-01,2018-10-06,115,87.0,26.0,546.0,681.0,0.9624988256180128,0.896197709957123,6.344,,,,,,,,,,,,happy
benjamin_l._cardin,C000141,400064,56.0,1943-10-05,M,2018-11-06,Democrat,1.0,general,2018,2018-09-11,2018-09-16,115,87.0,26.0,546.0,681.0,0.9624988256180128,0.896197709957123,6.344,happy,,asian,0.396,0.297,0.495,,,0.3960000000000001,81.0,,happy
bernard_sanders,S000033,400357,60.0,1941-09-08,M,2018-11-06,Independent,1.0,general,2018,2018-10-05,2018-10-14,115,31.0,7.0,220.0,176.0,0.281899652614317,0.4197594960415375,0.501,happy,,asian,0.396,0.297,0.495,,,0.3960000000000001,81.0,,fear
bernard_sanders,S000033,400357,66.0,1941-09-08,M,2018-11-06,Independent,1.0,general,2018,2018-10-30,2018-11-01,115,31.0,7.0,220.0,176.0,0.281899652614317,0.4197594960415375,0.501,fear,,white,-0.105,-0.202,-0.169,,,-0.1586666666666666,83.0,,fear
bernard_sanders,S000033,400357,75.0,1941-09-08,M,2018-11-06,Independent,1.0,general,2018,2018-09-23,2018-09-26,115,31.0,7.0,220.0,176.0,0.281899652614317,0.4197594960415375,0.501,fear,,white,-0.098,-0.196,-0.13,,,-0.1413333333333333,83.0,,fear
bill_cassidy,C001075,412269,42.0,1957-09-28,M,2020-11-03,Republican,2.0,jungle primary,2020,2020-08-06,2020-08-12,116,67.0,19.0,472.0,432.0,0.7551780905627227,0.5586534445812517,3.611,happy,,white,0.392,0.294,0.49,,,0.3919999999999999,83.0,,neutral
bill_hagerty,H000601,456798,56.3,1959-08-14,M,2020-11-03,Republican,2.0,general,2020,2020-10-20,2020-10-22,117,29.0,8.0,255.0,164.0,0.1458618264432754,0.3299810703271618,1.054,sad,,white,-0.091,-0.178,-0.233,,,-0.1673333333333333,67.0,,neutral
bill_hagerty,H000601,456798,55.0,1959-08-14,M,2020-11-03,Republican,2.0,general,2020,2020-01-28,2020-01-30,117,29.0,8.0,255.0,164.0,0.1458618264432754,0.3299810703271618,1.054,,,,,,,,,,,,neutral
bill_hagerty,H000601,456798,60.7,1959-08-14,M,2020-11-03,Republican,2.0,general,2020,2020-10-23,2020-11-01,117,29.0,8.0,255.0,164.0,0.1458618264432754,0.3299810703271618,1.054,happy,50.21141406383997,white,0.316,0.237,0.395,13.631545012668006,15.568799543191098,0.316,65.0,74.0,neutral
bill_nelson,N000032,300078,49.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-29,115,74.0,19.0,470.0,505.0,0.9174879938360248,0.6928517321445904,4.508,fear,50.21141406383997,asian,-0.033,-0.128,-0.048,13.631545012668006,15.568799543191098,-0.0696666666666666,65.0,74.0,happy
bill_nelson,N000032,300078,37.86,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-01-09,2018-01-10,115,74.0,19.0,470.0,505.0,0.9174879938360248,0.6928517321445904,4.508,happy,33.00666880854692,asian,0.192,0.094,0.25,-28.026727775957163,-4.48605755759368,0.1786666666666666,65.0,77.0,happy
bill_nelson,N000032,300078,44.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2017-12-19,2017-12-24,115,74.0,19.0,470.0,505.0,0.9174879938360248,0.6928517321445904,4.508,angry,33.00666880854692,asian,-0.14,-0.223,-0.171,-28.026727775957163,-4.48605755759368,-0.178,82.0,77.0,happy
bill_nelson,N000032,300078,31.6,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2017-11-19,2017-11-24,115,74.0,19.0,470.0,505.0,0.9174879938360248,0.6928517321445904,4.508,sad,33.00666880854692,white,-0.093,-0.185,-0.274,-28.026727775957163,-4.48605755759368,-0.184,82.0,77.0,happy
